Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,34.7,2964.22,36.0
1,20.2,2649.349,36.0
2,28.0,2999.272,36.0
3,51.5,2996.608,36.0
4,22.8,2561.511,36.0
5,22.0,2533.494,36.0
6,17.6,2974.905,36.0
7,17.0,2743.806,36.0
8,23.0,2533.467,36.0
9,21.4,2656.809,36.0
10,20.0,2677.694,36.0
11,22.0,2658.738,36.0
12,36.4,3124.501,36.0
13,25.0,2956.269,36.0
14,25.0,2484.586,36.0
15,41.8,2846.258,36.0
16,43.4,3162.615,36.0
17,9.1,2552.437,36.0
18,70.0,3192.61,36.0
19,17.2,2604.785,36.0
20,17.2,2961.918,36.0
21,8.1,2819.325,36.0
22,13.0,2981.562,36.0
23,35.4,3088.528,36.0
24,9.9,2747.208,36.0
25,18.2,2653.327,36.0
26,13.9,3150.214,36.0
27,41.0,3066.475,36.0
28,16.2,2745.712,36.0
29,16.0,2971.99,36.0
30,8.1,2935.145,36.0
31,57.6,3245.499,36.0
32,30.7,2742.154,36.0
33,22.0,2526.472,36.0
34,12.9,2641.078,36.0
35,30.3,2878.754,36.0
36,11.1,2815.609,36.0
37,6.0,2907.034,36.0
38,34.0,2868.225,36.0
39,20.0,2825.02,36.0
40,7.0,2822.777,36.0
41,34.7,2773.694,36.0
42,9.0,2776.793,36.0
43,12.9,2578.348,36.0
44,29.3,2955.277,36.0
45,19.4,3012.275,36.0
46,18.4,2571.658,36.0
47,14.0,2627.647,36.0
48,9.1,3062.934,36.0
49,21.8,2282.13,36.0
50,11.0,3039.36,36.0
51,22.0,2567.472,36.0
52,18.0,3160.39,36.0
53,22.8,2520.571,36.0
54,19.0,2838.922,36.0
55,10.0,2757.011,36.0
56,24.0,2899.113,36.0
57,19.2,2692.765,36.0
58,19.2,2999.733,36.0
59,17.2,2703.199,36.0
60,20.2,2841.426,36.0
61,23.5,2523.795,36.0
62,21.0,2700.217,36.0
63,8.0,3218.052,36.0
