Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,79.2,3248.821,34.4375
1,36.0,2435.698,34.4375
2,14.1,3299.929,34.4375
3,19.0,1647.439,34.4375
4,17.8,3313.762,34.4375
5,20.8,1648.264,34.4375
6,24.8,3309.063,34.4375
7,19.2,3314.284,34.4375
8,14.7,3300.06,34.4375
9,62.0,3231.752,34.4375
10,21.0,3306.691,34.4375
11,15.8,1918.341,34.4375
12,23.8,3298.277,34.4375
13,28.7,2357.743,34.4375
14,21.8,3304.217,34.4375
15,17.0,3303.716,34.4375
16,21.2,1478.009,34.4375
17,54.0,1739.765,34.4375
18,26.3,3221.768,34.4375
19,23.0,1448.582,34.4375
20,62.6,3302.383,34.4375
21,17.0,1448.331,34.4375
22,40.6,3301.004,34.4375
23,18.6,1466.643,34.4375
24,17.0,1646.865,34.4375
25,20.8,3310.111,34.4375
26,19.6,1868.811,34.4375
27,61.4,3300.284,34.4375
28,17.8,1503.051,34.4375
29,18.0,1503.937,34.4375
30,18.8,3304.166,34.4375
31,19.4,2139.793,34.4375
32,26.7,3272.906,34.4375
33,18.8,3293.399,34.4375
34,18.8,3302.56,34.4375
35,19.8,1648.161,34.4375
36,18.8,3293.224,34.4375
37,19.6,1646.737,34.4375
38,18.6,3308.705,34.4375
39,15.0,3292.689,34.4375
40,33.0,3293.644,34.4375
41,18.8,3298.559,34.4375
42,15.2,3302.472,34.4375
43,21.8,1776.81,34.4375
44,20.8,3298.736,34.4375
45,26.0,2330.559,34.4375
46,16.0,3299.539,34.4375
47,19.8,3293.852,34.4375
48,59.4,1475.911,34.4375
49,17.8,1883.409,34.4375
50,17.2,3298.954,34.4375
51,17.0,1466.031,34.4375
52,19.4,3292.392,34.4375
53,22.3,1466.234,34.4375
54,20.6,3297.745,34.4375
55,17.2,1460.751,34.4375
56,21.0,1647.528,34.4375
57,17.2,3301.01,34.4375
58,17.0,2157.64,34.4375
59,15.2,3295.196,34.4375
60,18.0,1496.481,34.4375
61,16.0,1501.052,34.4375
62,14.0,3296.761,34.4375
63,44.0,3114.47,34.4375
