Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,19.0,3299.753,34.625
1,20.0,2266.491,34.625
2,0.0,3299.504,34.625
3,19.0,3317.962,34.625
4,1.0,2115.93,34.625
5,19.0,2167.001,34.625
6,1.0,1565.613,34.625
7,0.0,3045.332,34.625
8,20.8,2369.681,34.625
9,0.0,2307.851,34.625
10,19.0,2952.655,34.625
11,20.8,1570.789,34.625
12,0.0,1804.74,34.625
13,20.0,1803.78,34.625
14,19.0,1807.481,34.625
15,18.0,1798.356,34.625
16,20.0,1468.956,34.625
17,32.0,3259.658,34.625
18,17.0,1387.194,34.625
19,14.7,3308.095,34.625
20,88.0,3265.932,34.625
21,13.9,1647.732,34.625
22,17.8,3311.091,34.625
23,2.0,2969.133,34.625
24,50.5,3263.773,34.625
25,17.0,2390.151,34.625
26,6.0,2522.956,34.625
27,20.0,2442.297,34.625
28,20.0,3316.166,34.625
29,19.0,3319.529,34.625
30,1.0,3126.027,34.625
31,0.0,3296.405,34.625
32,5.0,2214.546,34.625
33,20.0,1592.703,34.625
34,19.0,2230.32,34.625
35,1.0,2191.056,34.625
36,14.0,1699.473,34.625
37,19.0,1631.338,34.625
38,1.0,1511.78,34.625
39,94.0,3218.176,34.625
40,19.0,2058.349,34.625
41,20.0,2642.536,34.625
42,7.1,3297.296,34.625
43,0.0,1894.978,34.625
44,18.0,1906.274,34.625
45,19.0,2247.696,34.625
46,17.2,2235.816,34.625
47,1.0,3194.306,34.625
48,5.0,1466.281,34.625
49,4.0,3277.994,34.625
50,7.0,1439.376,34.625
51,43.4,3301.779,34.625
52,14.0,3295.989,34.625
53,0.0,2043.962,34.625
54,46.0,3306.729,34.625
55,12.0,2366.294,34.625
56,4.0,3306.384,34.625
57,0.0,3298.197,34.625
58,37.4,3304.879,34.625
59,1.0,3295.601,34.625
60,0.0,3294.202,34.625
61,0.0,3297.727,34.625
62,19.8,3303.375,34.625
63,20.0,3301.582,34.625
