Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,19.4,1588.61,36.0
1,21.2,3294.611,36.0
2,20.2,3297.283,36.0
3,28.6,2793.342,36.0
4,21.0,3301.41,36.0
5,18.8,3296.283,36.0
6,46.5,3297.313,36.0
7,22.4,3297.154,36.0
8,25.7,3294.605,36.0
9,41.8,2510.392,36.0
10,23.8,3297.277,36.0
11,29.3,3311.027,36.0
12,23.0,3297.326,36.0
13,19.0,3302.771,36.0
14,25.3,3304.334,36.0
15,27.7,3302.023,36.0
16,28.7,3299.601,36.0
17,27.3,3297.213,36.0
18,22.0,3003.097,36.0
19,30.0,3281.367,36.0
20,29.6,3294.582,36.0
21,21.8,3294.186,36.0
22,26.0,2493.036,36.0
23,22.0,3307.953,36.0
24,49.0,3322.494,36.0
25,28.7,3297.26,36.0
26,29.3,3281.711,36.0
27,69.0,3295.549,36.0
28,22.2,3291.9,36.0
29,25.3,3300.13,36.0
30,23.2,3294.236,36.0
31,55.4,3295.965,36.0
32,79.8,1523.794,36.0
33,12.1,3295.975,36.0
34,26.0,3297.283,36.0
35,25.3,3300.387,36.0
36,33.0,3303.918,36.0
37,25.3,3303.677,36.0
38,23.2,3297.337,36.0
39,24.5,3297.148,36.0
40,51.5,3266.137,36.0
41,29.6,3294.554,36.0
42,26.3,3297.272,36.0
43,24.0,3297.232,36.0
44,15.2,3297.325,36.0
45,22.8,3296.63,36.0
46,5.0,3294.603,36.0
47,24.2,3294.396,36.0
48,41.4,3300.077,36.0
49,17.8,3277.393,36.0
50,63.7,3297.075,36.0
51,22.0,3297.515,36.0
52,22.0,3294.67,36.0
53,20.0,3303.521,36.0
54,19.8,3292.07,36.0
55,25.0,3297.241,36.0
56,35.0,3301.088,36.0
57,21.4,3298.977,36.0
58,33.3,3294.296,36.0
59,22.2,3290.636,36.0
60,21.0,3302.852,36.0
61,22.8,3309.663,36.0
62,21.8,3296.525,36.0
63,33.0,3283.943,36.0
