Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,29.3,2553.972,35.5625
1,22.0,2540.718,35.5625
2,21.4,3295.248,35.5625
3,20.2,3295.222,35.5625
4,20.2,3295.038,35.5625
5,16.2,3180.42,35.5625
6,37.4,3292.512,35.5625
7,51.5,2764.69,35.5625
8,20.0,3289.227,35.5625
9,23.0,2286.194,35.5625
10,16.0,2748.964,35.5625
11,21.8,3291.271,35.5625
12,22.4,2382.929,35.5625
13,20.0,2848.864,35.5625
14,20.2,3183.06,35.5625
15,27.0,2289.274,35.5625
16,22.2,2146.518,35.5625
17,29.3,2005.366,35.5625
18,23.2,2254.978,35.5625
19,20.2,2271.068,35.5625
20,38.6,2291.781,35.5625
21,19.2,2789.915,35.5625
22,73.5,3281.307,35.5625
23,28.7,2532.398,35.5625
24,48.5,3278.585,35.5625
25,17.5,3300.082,35.5625
26,22.2,2639.362,35.5625
27,15.2,3297.562,35.5625
28,54.0,3284.334,35.5625
29,20.2,3295.174,35.5625
30,15.8,1732.188,35.5625
31,20.2,2275.468,35.5625
32,27.0,2720.741,35.5625
33,28.0,2339.628,35.5625
34,20.0,3295.027,35.5625
35,20.2,3295.034,35.5625
36,19.2,3295.035,35.5625
37,19.2,3294.79,35.5625
38,43.6,3293.339,35.5625
39,22.0,2703.78,35.5625
40,21.0,3297.415,35.5625
41,23.0,2286.032,35.5625
42,27.3,2196.361,35.5625
43,88.8,3294.943,35.5625
44,21.4,2382.996,35.5625
45,24.5,3294.975,35.5625
46,22.0,1761.812,35.5625
47,22.2,2289.213,35.5625
48,29.6,2281.982,35.5625
49,22.2,1997.167,35.5625
50,21.4,1743.624,35.5625
51,31.3,2538.044,35.5625
52,20.0,2292.033,35.5625
53,18.2,3294.972,35.5625
54,19.2,3283.005,35.5625
55,17.8,2268.983,35.5625
56,17.3,3299.787,35.5625
57,21.2,3300.08,35.5625
58,17.2,1782.895,35.5625
59,20.0,3297.565,35.5625
60,62.6,3128.897,35.5625
61,25.3,3295.179,35.5625
62,56.4,1570.846,35.5625
63,19.2,2758.409,35.5625
