Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,21.9,1463.291,34.125
1,34.3,3220.154,34.125
2,3.1,1466.446,34.125
3,0.0,3300.103,34.125
4,0.0,1465.941,34.125
5,18.2,3281.182,34.125
6,1.0,1729.624,34.125
7,6.0,1507.701,34.125
8,10.0,1498.679,34.125
9,10.9,1799.235,34.125
10,10.9,1497.536,34.125
11,28.7,1500.282,34.125
12,58.4,1796.512,34.125
13,10.9,1796.985,34.125
14,0.0,1499.247,34.125
15,0.0,1797.993,34.125
16,30.3,3275.433,34.125
17,9.9,1466.483,34.125
18,0.0,1498.25,34.125
19,10.0,1499.631,34.125
20,25.7,1465.069,34.125
21,31.0,3308.149,34.125
22,5.1,1797.607,34.125
23,54.0,1632.556,34.125
24,44.0,1798.705,34.125
25,16.8,1496.33,34.125
26,29.0,3270.729,34.125
27,10.0,1913.514,34.125
28,10.0,3298.813,34.125
29,10.9,1645.773,34.125
30,0.0,1498.869,34.125
31,0.0,1499.75,34.125
32,0.0,1311.134,34.125
33,10.9,2635.709,34.125
34,11.0,1319.238,34.125
35,26.0,3291.032,34.125
36,8.0,1366.4,34.125
37,7.9,2876.299,34.125
38,8.1,2050.991,34.125
39,24.5,2318.444,34.125
40,10.9,1466.16,34.125
41,0.0,3292.853,34.125
42,2.0,1498.359,34.125
43,8.9,1496.236,34.125
44,0.0,2246.877,34.125
45,11.0,2215.713,34.125
46,10.1,1441.293,34.125
47,7.9,2029.404,34.125
48,0.0,3300.22,34.125
49,1.0,1466.241,34.125
50,9.9,1497.931,34.125
51,0.0,1499.539,34.125
52,7.9,1459.898,34.125
53,0.0,3275.877,34.125
54,0.0,2305.072,34.125
55,5.0,2249.313,34.125
56,8.9,2279.137,34.125
57,0.0,1485.074,34.125
58,0.0,3292.489,34.125
59,10.0,1862.509,34.125
60,0.0,2884.156,34.125
61,0.0,1649.241,34.125
62,10.9,1498.802,34.125
63,9.9,1497.942,34.125
