Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,70.7,3265.76,33.75
1,38.0,2181.076,33.75
2,17.2,2149.63,33.75
3,14.9,2663.817,33.75
4,26.3,2938.255,33.75
5,24.5,2247.416,33.75
6,42.4,2443.902,33.75
7,19.2,2076.197,33.75
8,27.8,3257.247,33.75
9,40.4,2155.525,33.75
10,24.2,2221.175,33.75
11,22.2,2640.111,33.75
12,17.2,2233.917,33.75
13,20.4,3053.672,33.75
14,19.0,2109.601,33.75
15,43.0,2903.317,33.75
16,24.5,2318.716,33.75
17,9.1,2151.602,33.75
18,34.3,3286.801,33.75
19,16.0,2377.726,33.75
20,14.1,2089.966,33.75
21,14.0,2493.334,33.75
22,19.4,2715.62,33.75
23,24.5,2711.243,33.75
24,56.0,3284.672,33.75
25,23.2,2183.714,33.75
26,24.2,2254.11,33.75
27,22.2,2262.613,33.75
28,21.0,2167.592,33.75
29,24.5,2242.138,33.75
30,19.8,2487.386,33.75
31,20.4,2709.672,33.75
32,32.4,3287.147,33.75
33,23.2,2133.808,33.75
34,16.0,2113.121,33.75
35,23.2,2962.866,33.75
36,23.2,2849.39,33.75
37,16.2,2217.376,33.75
38,13.9,2442.157,33.75
39,16.0,2077.722,33.75
40,20.0,3278.874,33.75
41,25.5,2009.605,33.75
42,24.2,2190.938,33.75
43,14.9,2463.36,33.75
44,17.0,2728.952,33.75
45,13.0,2670.492,33.75
46,16.8,2109.61,33.75
47,13.9,2679.861,33.75
48,24.0,2445.634,33.75
49,64.4,2615.851,33.75
50,19.2,3286.863,33.75
51,18.0,2481.419,33.75
52,22.8,2089.902,33.75
53,23.2,2686.345,33.75
54,42.6,2491.477,33.75
55,15.8,2491.771,33.75
56,18.0,3279.077,33.75
57,30.7,2152.38,33.75
58,21.8,2460.967,33.75
59,27.0,2235.559,33.75
60,51.5,3080.74,33.75
61,27.6,2211.435,33.75
62,25.0,2685.191,33.75
63,16.0,2489.115,33.75
