Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,35.4,3277.871,35.125
1,19.4,1405.148,35.125
2,25.7,2467.972,35.125
3,26.0,3273.237,35.125
4,23.0,2031.049,35.125
5,23.0,3315.388,35.125
6,76.5,3240.798,35.125
7,27.6,3273.912,35.125
8,23.8,3308.293,35.125
9,16.8,3292.768,35.125
10,20.8,3297.646,35.125
11,19.8,3292.41,35.125
12,32.7,1617.183,35.125
13,22.0,3282.141,35.125
14,28.7,1829.882,35.125
15,16.8,2469.188,35.125
16,24.0,2399.078,35.125
17,24.0,2182.465,35.125
18,26.7,3282.328,35.125
19,25.3,3288.84,35.125
20,17.0,2233.034,35.125
21,22.8,3310.776,35.125
22,54.0,2200.221,35.125
23,34.0,3296.509,35.125
24,53.5,3306.713,35.125
25,13.0,2452.301,35.125
26,58.4,3309.175,35.125
27,43.0,3297.574,35.125
28,21.0,3196.631,35.125
29,20.8,2327.758,35.125
30,50.5,3300.086,35.125
31,15.8,3255.198,35.125
32,25.7,3277.812,35.125
33,21.0,1468.972,35.125
34,20.8,3292.719,35.125
35,33.7,3245.4,35.125
36,22.0,2030.138,35.125
37,19.0,3280.87,35.125
38,9.9,3281.474,35.125
39,23.8,3299.928,35.125
40,27.7,3280.744,35.125
41,76.0,3293.65,35.125
42,17.6,3292.076,35.125
43,21.0,3300.065,35.125
44,25.7,1700.646,35.125
45,21.0,3294.402,35.125
46,16.2,1630.129,35.125
47,28.0,2469.344,35.125
48,12.9,3285.912,35.125
49,20.0,1619.302,35.125
50,26.0,3285.101,35.125
51,17.2,2695.75,35.125
52,27.0,2232.962,35.125
53,23.8,3302.862,35.125
54,25.3,2197.629,35.125
55,24.5,3302.667,35.125
56,15.8,3297.506,35.125
57,13.0,3297.515,35.125
58,2.0,3298.798,35.125
59,18.2,3299.84,35.125
60,16.2,3040.114,35.125
61,27.7,2328.043,35.125
62,19.0,3300.087,35.125
63,14.9,2091.482,35.125
