Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,20.2,1398.639,34.375
1,20.0,3309.669,34.375
2,88.8,3296.774,34.375
3,24.0,3278.777,34.375
4,18.0,3302.253,34.375
5,49.0,3281.237,34.375
6,23.0,3275.582,34.375
7,17.8,1531.085,34.375
8,37.3,2200.043,34.375
9,28.0,3276.352,34.375
10,16.8,3293.471,34.375
11,21.8,2321.581,34.375
12,24.0,1496.392,34.375
13,13.0,3301.735,34.375
14,11.9,2968.567,34.375
15,18.0,2245.227,34.375
16,21.4,2409.332,34.375
17,14.9,1389.226,34.375
18,22.0,3298.855,34.375
19,25.3,1498.677,34.375
20,37.6,2337.946,34.375
21,17.2,1646.49,34.375
22,18.0,3298.094,34.375
23,98.0,3272.647,34.375
24,43.6,3289.091,34.375
25,26.0,1463.46,34.375
26,21.2,1788.999,34.375
27,21.0,2396.871,34.375
28,26.3,2193.627,34.375
29,24.2,3299.898,34.375
30,13.3,3291.036,34.375
31,20.2,3299.894,34.375
32,18.0,1407.594,34.375
33,18.0,2441.195,34.375
34,21.0,3264.765,34.375
35,18.0,3268.034,34.375
36,17.3,3281.864,34.375
37,17.2,3291.421,34.375
38,18.0,3301.779,34.375
39,19.0,1760.164,34.375
40,40.0,2188.98,34.375
41,47.5,3283.398,34.375
42,16.2,2096.204,34.375
43,16.0,1901.864,34.375
44,16.0,1757.462,34.375
45,20.8,3271.356,34.375
46,16.8,1922.783,34.375
47,17.2,1999.942,34.375
48,25.3,1946.354,34.375
49,38.0,2016.275,34.375
50,22.2,3299.449,34.375
51,27.0,2190.78,34.375
52,7.9,1519.966,34.375
53,17.2,2289.404,34.375
54,20.0,2275.118,34.375
55,17.2,3299.535,34.375
56,20.0,3296.738,34.375
57,28.7,2153.494,34.375
58,14.1,1982.346,34.375
59,24.0,2508.552,34.375
60,19.0,2192.844,34.375
61,17.8,3308.109,34.375
62,68.0,3288.012,34.375
63,19.0,3298.759,34.375
