Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,15.2,1490.82,36.0
1,11.1,2135.948,36.0
2,16.8,2063.351,36.0
3,9.9,3300.021,36.0
4,35.6,3306.513,36.0
5,9.9,1648.113,36.0
6,16.8,3306.437,36.0
7,17.0,3303.025,36.0
8,17.6,3299.663,36.0
9,9.9,3301.458,36.0
10,9.0,3300.003,36.0
11,13.9,3300.391,36.0
12,13.0,2196.883,36.0
13,67.0,3278.216,36.0
14,9.0,3300.084,36.0
15,10.9,3302.43,36.0
16,2.0,1676.446,36.0
17,9.0,3300.291,36.0
18,12.0,1466.469,36.0
19,13.0,3287.718,36.0
20,6.9,3292.634,36.0
21,16.8,3306.771,36.0
22,6.0,3305.233,36.0
23,67.0,3277.625,36.0
24,30.0,3318.195,36.0
25,16.8,3299.492,36.0
26,9.1,3303.334,36.0
27,49.0,3300.051,36.0
28,4.0,1648.064,36.0
29,6.0,3300.181,36.0
30,9.9,3284.792,36.0
31,0.0,3306.613,36.0
32,31.0,1484.901,36.0
33,10.9,2179.582,36.0
34,8.1,2283.856,36.0
35,0.0,3296.92,36.0
36,15.8,3300.084,36.0
37,38.4,2197.713,36.0
38,20.0,3282.541,36.0
39,0.0,3307.645,36.0
40,36.6,3306.121,36.0
41,10.9,3299.098,36.0
42,11.0,3291.274,36.0
43,17.6,3300.084,36.0
44,28.0,2196.592,36.0
45,17.8,3296.882,36.0
46,9.9,3292.904,36.0
47,8.0,3299.801,36.0
48,18.0,3262.457,36.0
49,9.0,3301.211,36.0
50,46.0,1466.386,36.0
51,53.9,3281.574,36.0
52,11.9,3285.1,36.0
53,5.0,3291.573,36.0
54,10.9,3293.417,36.0
55,13.9,3287.267,36.0
56,9.9,3299.451,36.0
57,10.8,3305.221,36.0
58,10.9,3299.781,36.0
59,0.0,3299.221,36.0
60,6.9,1647.164,36.0
61,56.0,3286.752,36.0
62,18.6,3293.196,36.0
63,17.6,3308.625,36.0
