Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,18.1,2412.935,35.625
1,37.6,3075.439,35.625
2,23.2,2722.193,35.625
3,18.0,2634.303,35.625
4,15.2,2638.52,35.625
5,17.0,2631.097,35.625
6,11.0,2650.405,35.625
7,35.4,2992.494,35.625
8,26.3,2818.753,35.625
9,20.2,2723.966,35.625
10,19.0,2672.257,35.625
11,13.0,2832.755,35.625
12,10.0,2659.714,35.625
13,17.0,2574.55,35.625
14,60.0,3069.91,35.625
15,21.8,2828.548,35.625
16,70.0,3203.215,35.625
17,13.0,2607.958,35.625
18,52.0,3174.54,35.625
19,12.9,2417.295,35.625
20,17.2,2966.106,35.625
21,17.2,2609.085,35.625
22,16.8,2748.079,35.625
23,14.1,2531.617,35.625
24,12.0,2753.603,35.625
25,34.0,2970.662,35.625
26,11.1,2366.81,35.625
27,58.4,3090.359,35.625
28,18.2,2665.391,35.625
29,19.2,2623.088,35.625
30,10.9,2838.318,35.625
31,49.0,3201.919,35.625
32,17.0,2273.549,35.625
33,21.2,3195.094,35.625
34,18.0,2516.673,35.625
35,13.0,2671.163,35.625
36,19.0,2712.548,35.625
37,39.4,2866.129,35.625
38,17.2,2516.956,35.625
39,16.7,2739.147,35.625
40,19.0,2737.769,35.625
41,15.2,2764.809,35.625
42,16.0,2611.332,35.625
43,18.2,2879.876,35.625
44,15.0,2561.122,35.625
45,2.0,2432.776,35.625
46,15.2,3121.404,35.625
47,53.0,3005.436,35.625
48,8.0,3119.477,35.625
49,17.3,2496.28,35.625
50,11.1,2828.204,35.625
51,18.0,2551.669,35.625
52,19.0,3034.692,35.625
53,41.6,2838.942,35.625
54,35.4,3000.989,35.625
55,4.1,2445.832,35.625
56,18.2,2509.565,35.625
57,13.0,2570.775,35.625
58,21.4,2378.712,35.625
59,17.0,3082.428,35.625
60,11.1,2554.6,35.625
61,11.0,2712.365,35.625
62,11.9,3065.823,35.625
63,16.0,2934.214,35.625
