Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,7.0,2885.227,36.9375
1,19.0,2689.669,36.9375
2,19.0,2563.28,36.9375
3,24.5,2803.308,36.9375
4,13.0,3182.432,36.9375
5,5.9,2676.427,36.9375
6,92.9,3114.382,36.9375
7,8.0,2652.767,36.9375
8,17.0,2962.8,36.9375
9,2.0,2936.357,36.9375
10,17.0,3054.919,36.9375
11,19.0,2679.894,36.9375
12,17.8,2805.155,36.9375
13,14.0,2604.575,36.9375
14,20.0,2598.803,36.9375
15,19.0,2652.338,36.9375
16,35.6,2678.097,36.9375
17,28.0,2415.215,36.9375
18,50.5,3102.503,36.9375
19,31.0,2898.094,36.9375
20,47.5,3166.514,36.9375
21,21.8,2854.343,36.9375
22,32.0,2963.529,36.9375
23,56.6,3009.307,36.9375
24,70.0,3076.421,36.9375
25,19.2,2914.963,36.9375
26,29.3,2966.287,36.9375
27,36.0,2795.326,36.9375
28,30.0,2899.972,36.9375
29,30.3,2870.215,36.9375
30,48.5,3194.044,36.9375
31,32.0,2668.805,36.9375
32,21.0,2538.107,36.9375
33,18.0,2744.309,36.9375
34,14.0,2964.57,36.9375
35,4.0,3032.291,36.9375
36,2.0,2775.88,36.9375
37,18.0,2546.15,36.9375
38,10.0,3229.141,36.9375
39,18.0,2736.283,36.9375
40,17.0,3036.011,36.9375
41,18.0,2581.293,36.9375
42,18.2,2649.691,36.9375
43,2.0,2782.776,36.9375
44,18.0,3019.509,36.9375
45,14.0,2601.933,36.9375
46,2.0,2789.981,36.9375
47,1.0,2999.251,36.9375
48,52.5,2831.327,36.9375
49,26.7,2454.793,36.9375
50,64.0,3008.944,36.9375
51,47.0,3050.203,36.9375
52,31.0,3048.905,36.9375
53,32.0,2869.75,36.9375
54,53.0,3063.508,36.9375
55,33.0,3125.664,36.9375
56,18.0,2887.57,36.9375
57,32.3,2947.511,36.9375
58,64.3,2973.147,36.9375
59,26.7,3071.959,36.9375
60,31.7,2728.1,36.9375
61,28.6,3057.006,36.9375
62,27.7,3125.992,36.9375
63,41.4,2859.281,36.9375
