Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,21.9,2443.522,35.25
1,20.8,3296.652,35.25
2,9.0,2626.729,35.25
3,10.9,2633.124,35.25
4,8.0,2057.603,35.25
5,15.2,2779.443,35.25
6,39.4,2344.239,35.25
7,16.2,1761.685,35.25
8,9.1,2458.652,35.25
9,10.0,2603.763,35.25
10,15.8,2343.863,35.25
11,15.8,1463.217,35.25
12,22.0,1954.471,35.25
13,24.3,3260.127,35.25
14,23.8,2182.223,35.25
15,56.9,3135.725,35.25
16,19.8,1938.217,35.25
17,5.1,2618.333,35.25
18,14.9,2363.66,35.25
19,16.0,1790.123,35.25
20,11.1,3297.164,35.25
21,6.9,3235.608,35.25
22,92.9,3279.419,35.25
23,13.9,1648.797,35.25
24,25.0,3154.976,35.25
25,43.6,2522.341,35.25
26,16.0,3296.472,35.25
27,10.0,2099.296,35.25
28,97.0,3278.184,35.25
29,8.8,3248.637,35.25
30,2.0,3300.263,35.25
31,3.0,2386.231,35.25
32,9.1,2525.603,35.25
33,8.0,3296.88,35.25
34,23.2,2535.681,35.25
35,15.0,3140.649,35.25
36,28.0,2588.321,35.25
37,20.6,2499.488,35.25
38,42.4,3275.135,35.25
39,35.3,2526.098,35.25
40,22.8,2346.325,35.25
41,38.0,2507.308,35.25
42,6.9,3134.658,35.25
43,17.8,1481.328,35.25
44,12.0,2365.049,35.25
45,22.8,2913.637,35.25
46,22.0,2258.628,35.25
47,54.0,3296.554,35.25
48,11.1,1647.762,35.25
49,10.9,2269.733,35.25
50,23.0,2830.674,35.25
51,16.0,1785.325,35.25
52,12.0,2637.794,35.25
53,15.0,2663.235,35.25
54,2.0,3040.311,35.25
55,16.0,1847.933,35.25
56,7.0,2811.862,35.25
57,9.9,2295.423,35.25
58,6.1,3228.868,35.25
59,16.0,1490.73,35.25
60,11.9,3298.206,35.25
61,13.9,2497.936,35.25
62,55.0,2444.352,35.25
63,10.0,2432.834,35.25
