Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,17.2,1743.679,34.125
1,15.2,1813.474,34.125
2,90.1,3240.727,34.125
3,17.0,2477.414,34.125
4,23.2,3299.687,34.125
5,18.2,3245.614,34.125
6,15.8,1633.896,34.125
7,13.0,2286.444,34.125
8,14.3,1623.439,34.125
9,16.0,1802.475,34.125
10,14.0,1840.748,34.125
11,23.5,3300.09,34.125
12,13.0,2618.632,34.125
13,17.3,3294.34,34.125
14,15.0,1845.187,34.125
15,16.2,2556.326,34.125
16,20.4,2556.02,34.125
17,19.0,3130.725,34.125
18,9.1,2584.184,34.125
19,18.0,2350.364,34.125
20,16.0,3288.511,34.125
21,15.8,1810.737,34.125
22,61.0,3303.598,34.125
23,22.0,3298.657,34.125
24,18.8,3297.536,34.125
25,19.2,2444.03,34.125
26,26.3,3293.384,34.125
27,24.2,1741.435,34.125
28,36.0,3296.625,34.125
29,14.1,1709.078,34.125
30,17.8,3282.811,34.125
31,25.3,3298.684,34.125
32,17.2,1597.492,34.125
33,18.0,1807.786,34.125
34,7.0,3299.891,34.125
35,13.1,2472.175,34.125
36,37.6,2288.843,34.125
37,66.0,3255.166,34.125
38,14.1,1593.971,34.125
39,13.1,3300.081,34.125
40,17.3,1586.42,34.125
41,14.1,3295.191,34.125
42,16.8,1841.187,34.125
43,15.2,2663.577,34.125
44,24.2,3295.25,34.125
45,17.3,2412.004,34.125
46,13.1,1845.397,34.125
47,18.4,3290.625,34.125
48,16.3,3259.778,34.125
49,17.2,2406.4,34.125
50,47.9,2427.927,34.125
51,20.6,3280.854,34.125
52,55.6,3298.755,34.125
53,20.2,1810.92,34.125
54,17.0,3299.255,34.125
55,18.2,2320.69,34.125
56,55.4,3282.504,34.125
57,24.2,2493.082,34.125
58,17.2,1900.207,34.125
59,17.8,3299.316,34.125
60,38.8,3283.488,34.125
61,20.2,3113.905,34.125
62,16.3,3299.739,34.125
63,5.1,2222.587,34.125
