Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,22.2,2802.65,35.8125
1,10.0,2872.966,35.8125
2,19.4,2520.052,35.8125
3,21.0,2801.753,35.8125
4,34.0,2851.072,35.8125
5,19.0,2619.608,35.8125
6,15.8,2566.88,35.8125
7,12.9,2801.621,35.8125
8,23.5,2665.399,35.8125
9,71.7,3260.377,35.8125
10,22.5,2574.913,35.8125
11,22.2,2597.526,35.8125
12,15.0,3029.924,35.8125
13,19.0,2943.541,35.8125
14,32.0,2695.636,35.8125
15,16.0,2665.061,35.8125
16,15.0,2501.372,35.8125
17,14.9,2566.773,35.8125
18,16.2,3166.904,35.8125
19,14.1,2480.002,35.8125
20,33.0,3120.503,35.8125
21,7.1,3285.84,35.8125
22,54.5,3170.294,35.8125
23,14.9,2779.004,35.8125
24,6.1,2705.904,35.8125
25,13.0,2696.782,35.8125
26,18.0,2466.994,35.8125
27,14.1,2564.539,35.8125
28,23.8,2562.439,35.8125
29,12.0,3177.761,35.8125
30,21.0,2417.351,35.8125
31,14.7,2476.274,35.8125
32,13.7,2512.947,35.8125
33,18.0,2506.356,35.8125
34,29.0,2553.417,35.8125
35,24.2,2540.494,35.8125
36,17.3,2816.312,35.8125
37,16.0,2495.719,35.8125
38,15.0,2615.198,35.8125
39,26.5,2860.413,35.8125
40,16.8,2799.286,35.8125
41,24.8,3251.723,35.8125
42,26.0,2691.469,35.8125
43,20.2,2545.45,35.8125
44,17.8,3048.998,35.8125
45,12.1,2758.381,35.8125
46,27.0,2810.32,35.8125
47,69.0,3011.906,35.8125
48,21.0,2371.876,35.8125
49,47.0,2891.647,35.8125
50,98.0,3290.197,35.8125
51,2.0,2384.676,35.8125
52,20.0,2404.908,35.8125
53,57.1,2432.143,35.8125
54,23.8,3291.055,35.8125
55,14.0,2292.205,35.8125
56,22.0,2383.873,35.8125
57,15.8,2468.989,35.8125
58,18.0,2671.844,35.8125
59,20.8,2436.746,35.8125
60,13.0,2368.347,35.8125
61,19.0,2449.927,35.8125
62,2.0,1482.053,35.8125
63,3.0,2459.903,35.8125
