Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,39.8,3210.985,35.0625
1,25.3,2163.908,35.0625
2,27.0,3281.984,35.0625
3,69.0,3208.379,35.0625
4,26.3,2703.453,35.0625
5,24.5,3283.905,35.0625
6,26.3,3247.306,35.0625
7,27.7,2963.63,35.0625
8,24.0,2418.953,35.0625
9,25.3,3291.427,35.0625
10,31.3,3310.651,35.0625
11,22.0,3311.302,35.0625
12,28.0,3306.671,35.0625
13,22.4,3311.196,35.0625
14,22.0,3309.7,35.0625
15,24.2,3311.816,35.0625
16,59.0,2423.979,35.0625
17,29.0,1443.046,35.0625
18,70.4,3260.713,35.0625
19,27.6,2275.273,35.0625
20,23.5,3306.257,35.0625
21,24.2,3303.284,35.0625
22,56.0,3262.635,35.0625
23,26.3,3230.373,35.0625
24,20.0,2210.463,35.0625
25,23.5,3310.92,35.0625
26,36.7,2372.435,35.0625
27,23.0,2374.033,35.0625
28,15.0,3304.334,35.0625
29,23.5,3304.251,35.0625
30,23.2,3299.655,35.0625
31,18.0,2324.345,35.0625
32,24.5,3299.595,35.0625
33,75.2,2193.517,35.0625
34,32.0,2906.197,35.0625
35,43.4,3173.386,35.0625
36,20.0,3299.332,35.0625
37,24.5,3298.993,35.0625
38,23.8,3298.574,35.0625
39,24.0,3305.886,35.0625
40,22.2,3248.702,35.0625
41,24.0,3289.986,35.0625
42,23.0,3296.305,35.0625
43,23.2,3302.306,35.0625
44,24.0,3296.969,35.0625
45,23.2,3302.245,35.0625
46,28.3,3298.3,35.0625
47,24.0,3289.835,35.0625
48,20.2,2444.409,35.0625
49,25.0,1468.133,35.0625
50,24.2,3301.308,35.0625
51,24.2,2327.913,35.0625
52,22.2,3307.45,35.0625
53,24.0,3294.545,35.0625
54,23.0,3299.452,35.0625
55,30.0,3231.79,35.0625
56,27.3,2317.243,35.0625
57,24.2,3300.954,35.0625
58,12.9,1674.241,35.0625
59,21.2,3215.247,35.0625
60,53.5,3293.715,35.0625
61,20.2,3296.728,35.0625
62,63.6,3250.616,35.0625
63,25.0,3295.073,35.0625
