Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,36.6,2321.119,35.375
1,13.0,1750.977,35.375
2,16.0,1688.71,35.375
3,9.1,2137.633,35.375
4,30.3,2666.52,35.375
5,9.0,2481.26,35.375
6,9.2,2517.402,35.375
7,8.0,2386.178,35.375
8,7.9,1633.257,35.375
9,12.1,3262.254,35.375
10,53.0,1729.155,35.375
11,11.1,2280.997,35.375
12,10.1,1693.114,35.375
13,11.9,2395.97,35.375
14,15.0,3264.222,35.375
15,16.2,2179.163,35.375
16,24.8,2783.767,35.375
17,12.0,2224.613,35.375
18,35.4,2395.051,35.375
19,13.1,2405.436,35.375
20,70.4,3296.327,35.375
21,14.0,1646.196,35.375
22,51.0,2405.797,35.375
23,18.8,2400.065,35.375
24,13.0,2093.193,35.375
25,12.2,1499.523,35.375
26,11.9,3300.096,35.375
27,7.0,2200.192,35.375
28,13.0,3306.093,35.375
29,13.0,2168.267,35.375
30,19.0,3256.193,35.375
31,11.0,2251.512,35.375
32,13.1,2021.578,35.375
33,12.1,1877.425,35.375
34,12.1,1586.148,35.375
35,10.9,2374.189,35.375
36,13.0,3296.786,35.375
37,8.1,2496.36,35.375
38,6.1,2525.449,35.375
39,16.0,2888.916,35.375
40,11.1,1641.638,35.375
41,7.9,2406.493,35.375
42,2.0,2001.724,35.375
43,10.9,2343.488,35.375
44,8.0,2206.032,35.375
45,12.0,2740.13,35.375
46,13.1,3241.603,35.375
47,34.4,1769.165,35.375
48,19.0,2430.875,35.375
49,22.0,2345.616,35.375
50,9.0,2400.073,35.375
51,8.0,2400.05,35.375
52,13.0,3295.475,35.375
53,16.7,2137.906,35.375
54,35.3,2393.704,35.375
55,12.1,2399.806,35.375
56,53.5,1801.964,35.375
57,22.5,1426.644,35.375
58,54.0,2940.244,35.375
59,17.8,2200.873,35.375
60,63.0,3296.657,35.375
61,9.9,2035.016,35.375
62,26.5,3249.827,35.375
63,10.0,2199.985,35.375
