Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,20.2,2909.939,36.6875
1,13.0,2180.399,36.6875
2,79.0,3032.351,36.6875
3,17.8,2729.103,36.6875
4,13.1,3294.114,36.6875
5,11.9,3014.169,36.6875
6,20.8,2339.173,36.6875
7,7.1,2489.55,36.6875
8,13.0,2283.614,36.6875
9,14.0,2989.437,36.6875
10,7.0,3120.192,36.6875
11,13.0,2287.301,36.6875
12,17.8,2211.96,36.6875
13,19.0,2356.976,36.6875
14,9.1,3004.517,36.6875
15,17.8,2268.942,36.6875
16,18.2,2367.286,36.6875
17,15.2,2364.628,36.6875
18,21.8,3036.469,36.6875
19,15.2,2914.2,36.6875
20,22.0,2380.523,36.6875
21,14.1,2468.052,36.6875
22,15.8,2612.467,36.6875
23,13.1,3288.421,36.6875
24,9.1,3058.282,36.6875
25,15.2,2559.163,36.6875
26,20.0,3087.298,36.6875
27,27.3,3195.804,36.6875
28,8.0,2218.304,36.6875
29,74.0,3292.132,36.6875
30,18.0,3283.775,36.6875
31,15.0,2850.986,36.6875
32,15.0,2481.467,36.6875
33,13.0,2187.964,36.6875
34,12.1,2699.03,36.6875
35,23.2,2758.945,36.6875
36,16.2,2251.447,36.6875
37,12.0,3293.914,36.6875
38,13.0,2336.551,36.6875
39,13.1,2876.915,36.6875
40,13.9,2286.622,36.6875
41,11.0,3295.574,36.6875
42,19.0,2725.076,36.6875
43,13.9,2286.211,36.6875
44,23.0,2314.777,36.6875
45,13.9,2287.222,36.6875
46,12.0,3295.569,36.6875
47,13.1,2277.314,36.6875
48,14.9,2572.023,36.6875
49,16.0,2374.493,36.6875
50,15.2,3067.074,36.6875
51,15.0,2906.01,36.6875
52,65.7,3016.112,36.6875
53,1.0,2765.917,36.6875
54,15.0,2613.468,36.6875
55,13.0,2846.991,36.6875
56,11.0,3284.791,36.6875
57,2.0,2931.099,36.6875
58,23.0,2619.056,36.6875
59,16.0,2700.485,36.6875
60,13.0,3234.239,36.6875
61,35.4,3291.036,36.6875
62,7.1,2846.448,36.6875
63,15.0,2853.594,36.6875
