Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,1.0,1498.924,33.5
1,0.0,1796.346,33.5
2,1.0,1798.865,33.5
3,4.0,1797.56,33.5
4,0.0,1648.914,33.5
5,5.1,3301.2,33.5
6,0.0,1798.347,33.5
7,0.0,1498.277,33.5
8,0.0,3282.496,33.5
9,7.0,1649.129,33.5
10,7.1,1797.061,33.5
11,7.0,1500.242,33.5
12,42.0,1497.606,33.5
13,0.0,1661.304,33.5
14,7.1,1499.815,33.5
15,0.0,1496.929,33.5
16,44.4,1499.208,33.5
17,3.0,1498.373,33.5
18,10.0,1721.3,33.5
19,9.0,1796.136,33.5
20,2.0,2549.455,33.5
21,0.0,1465.409,33.5
22,13.1,3249.829,33.5
23,4.0,1464.228,33.5
24,49.0,3306.859,33.5
25,7.1,1649.064,33.5
26,6.1,1799.376,33.5
27,3.0,1799.578,33.5
28,0.0,1499.638,33.5
29,7.1,1796.652,33.5
30,4.0,1794.643,33.5
31,7.1,1498.897,33.5
32,0.0,1444.532,33.5
33,0.0,1879.501,33.5
34,5.1,1806.565,33.5
35,0.0,1738.976,33.5
36,7.1,2039.57,33.5
37,58.6,3294.136,33.5
38,17.8,2319.856,33.5
39,8.0,1169.709,33.5
40,83.0,3296.178,33.5
41,0.0,1669.422,33.5
42,0.0,2392.129,33.5
43,1.0,1369.333,33.5
44,0.0,1489.293,33.5
45,7.1,1801.563,33.5
46,0.0,1497.053,33.5
47,1.0,1499.166,33.5
48,4.1,1486.859,33.5
49,7.0,1499.321,33.5
50,1.0,1518.807,33.5
51,0.0,1918.645,33.5
52,7.1,3300.928,33.5
53,5.1,1465.254,33.5
54,0.0,3299.487,33.5
55,6.1,1467.085,33.5
56,6.1,3303.378,33.5
57,0.0,1847.525,33.5
58,0.0,2395.143,33.5
59,7.0,2395.583,33.5
60,7.0,1441.637,33.5
61,7.1,2015.669,33.5
62,6.1,1799.241,33.5
63,7.1,1497.476,33.5
