Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,20.0,1796.365,33.875
1,14.0,1499.506,33.875
2,13.0,1649.317,33.875
3,20.4,3310.888,33.875
4,19.8,1801.151,33.875
5,14.0,1666.816,33.875
6,14.0,1651.947,33.875
7,19.2,1663.418,33.875
8,13.9,1797.414,33.875
9,19.0,1798.358,33.875
10,18.0,1730.189,33.875
11,14.0,2343.33,33.875
12,5.0,1797.473,33.875
13,14.0,1798.485,33.875
14,16.2,3301.997,33.875
15,14.0,1648.536,33.875
16,17.2,1728.305,33.875
17,1.0,1834.146,33.875
18,5.1,1462.804,33.875
19,43.0,3300.084,33.875
20,1.0,1797.854,33.875
21,15.0,1797.497,33.875
22,35.0,1648.685,33.875
23,53.0,3296.658,33.875
24,15.8,1800.046,33.875
25,4.0,1797.448,33.875
26,11.0,1992.727,33.875
27,4.0,1722.328,33.875
28,0.0,1796.397,33.875
29,5.0,1498.079,33.875
30,0.0,1464.205,33.875
31,4.0,3290.56,33.875
32,14.7,1839.043,33.875
33,15.0,1486.04,33.875
34,0.0,2200.316,33.875
35,12.0,3290.084,33.875
36,0.0,1811.881,33.875
37,14.0,2024.112,33.875
38,14.0,2036.472,33.875
39,14.9,2016.451,33.875
40,18.8,2039.256,33.875
41,14.9,2021.419,33.875
42,1.0,1838.268,33.875
43,15.7,2539.941,33.875
44,13.0,2030.978,33.875
45,14.0,2014.697,33.875
46,79.2,3287.082,33.875
47,14.0,1861.974,33.875
48,5.0,1948.628,33.875
49,4.0,2270.101,33.875
50,4.0,1464.675,33.875
51,4.0,3294.982,33.875
52,5.1,1701.88,33.875
53,5.0,2222.095,33.875
54,17.8,1831.62,33.875
55,5.0,3304.583,33.875
56,4.0,2276.261,33.875
57,5.0,2260.029,33.875
58,5.0,2257.646,33.875
59,4.0,3294.484,33.875
60,18.0,2397.472,33.875
61,5.0,1371.79,33.875
62,6.0,1466.809,33.875
63,53.5,3297.71,33.875
