Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,11.7,1950.087,33.6875
1,11.9,1572.302,33.6875
2,10.0,1795.589,33.6875
3,10.0,1796.539,33.6875
4,7.1,1797.507,33.6875
5,10.0,1797.717,33.6875
6,10.9,1798.241,33.6875
7,10.9,1788.463,33.6875
8,10.0,1466.531,33.6875
9,46.0,3295.883,33.6875
10,5.0,1797.648,33.6875
11,8.2,1798.655,33.6875
12,8.1,1797.937,33.6875
13,50.0,1798.192,33.6875
14,6.0,1499.59,33.6875
15,10.9,1800.737,33.6875
16,13.0,3267.417,33.6875
17,5.0,1498.611,33.6875
18,55.0,1647.867,33.6875
19,5.1,1468.453,33.6875
20,8.0,1497.464,33.6875
21,5.1,1798.388,33.6875
22,6.0,1734.087,33.6875
23,4.0,2241.863,33.6875
24,8.0,1795.279,33.6875
25,5.0,1799.719,33.6875
26,48.0,3295.962,33.6875
27,4.0,1637.117,33.6875
28,5.0,1649.517,33.6875
29,18.2,3301.171,33.6875
30,6.0,2127.101,33.6875
31,5.0,1387.012,33.6875
32,13.9,1828.434,33.6875
33,11.0,1498.739,33.6875
34,10.9,2449.502,33.6875
35,10.0,2492.117,33.6875
36,10.9,2456.455,33.6875
37,10.0,2497.07,33.6875
38,10.0,2471.332,33.6875
39,10.0,2284.058,33.6875
40,14.9,1466.013,33.6875
41,10.9,3293.881,33.6875
42,8.1,1799.248,33.6875
43,5.9,1795.588,33.6875
44,8.1,1796.204,33.6875
45,10.9,1797.075,33.6875
46,8.1,1468.496,33.6875
47,10.0,1836.939,33.6875
48,5.1,1596.841,33.6875
49,5.9,1479.107,33.6875
50,4.0,1525.181,33.6875
51,5.0,1429.292,33.6875
52,6.0,1478.127,33.6875
53,5.0,2497.309,33.6875
54,4.0,2416.152,33.6875
55,5.1,2131.382,33.6875
56,5.0,2501.115,33.6875
57,5.0,2480.646,33.6875
58,5.0,3291.976,33.6875
59,5.0,1511.6,33.6875
60,12.0,2418.497,33.6875
61,84.2,3292.878,33.6875
62,10.0,2088.355,33.6875
63,5.0,1375.335,33.6875
